POZO,FECHA PRUEBAS,mes,año,BBPD,BNPD,% AGUA,E_FLUJO,NU_COORD_UTM_ESTE,NU_COORD_UTM_NORTE,°API
LS 0116,10-abr-11,4,2011,246,212,0.14,S4,251565.26,1122515.62,11
LS 0116,21-may-11,5,2011,261,224,0.14,S4,251565.26,1122515.62,11
LS 0116,20-jun-11,6,2011,244,210,0.14,S4,251565.26,1122515.62,11
LS 0116,9-jul-11,7,2011,263,226,0.14,S4,251565.26,1122515.62,11
LS 0116,13-sep-11,9,2011,423,364,0.14,S4,251565.26,1122515.62,11
LS 0116,13-nov-11,11,2011,320,275,0.14,S4,251565.26,1122515.62,11
LS 0116,31-ene-12,1,2012,278,239,0.14,S4,251565.26,1122515.62,11
LS 0116,17-feb-12,2,2012,326,274,0.16,S4,251565.26,1122515.62,11
LS 0116,30-mar-12,3,2012,132,111,0.16,S4,251565.26,1122515.62,11
LS 0116,22-abr-12,4,2012,242,203,0.16,S4,251565.26,1122515.62,11
LS 0116,8-jun-12,6,2012,241,202,0.16,S4,251565.26,1122515.62,11
LS 0116,1-dic-12,12,2012,207,174,0.16,S4,251565.26,1122515.62,11
LS 0116,7-feb-13,2,2013,189,159,0.16,S4,251565.26,1122515.62,11
LS 0116,2-mar-13,3,2013,169,142,0.16,S4,251565.26,1122515.62,11
LS 0116,16-may-13,5,2013,338,284,0.16,S4,251565.26,1122515.62,11
LS 0116,10-jun-13,6,2013,283,238,0.16,S4,251565.26,1122515.62,11
LS 0116,3-ago-13,8,2013,219,184,0.16,S4,251565.26,1122515.62,11
LS 0116,14-sep-13,9,2013,142,119,0.16,S4,251565.26,1122515.62,11
LS 0116,15-oct-13,10,2013,321,270,0.16,S4,251565.26,1122515.62,11
LS 0116,16-nov-13,11,2013,148,124,0.16,S4,251565.26,1122515.62,11
LS 0116,10-mar-14,3,2014,237,199,0.16,S4,251565.26,1122515.62,11
LS 0122,18-ago-12,8,2012,3,3,0,R3,250312.46,1124397.94,11
LS 0122,18-ene-13,1,2013,10,9,0.1,R3,250312.46,1124397.94,11
LS 0122,3-abr-13,4,2013,6,5,0.17,R3,250312.46,1124397.94,11
LS 0122,15-jul-13,7,2013,5,4,0.2,R3,250312.46,1124397.94,11
LS 0122,9-nov-13,11,2013,10,8,0.2,R3,250312.46,1124397.94,11
LS 0127,18-feb-09,2,2009,1,1,0,AA31,254933.89,1114167.18,11.4
LS 0127,31-jul-09,7,2009,45,37,0.18,AA31,254933.89,1114167.18,11.4
LS 0127,11-ago-09,8,2009,53,43,0.19,AA31,254933.89,1114167.18,11.4
LS 0127,1-sep-09,9,2009,57,47,0.18,AA31,254933.89,1114167.18,11.4
LS 0127,6-oct-09,10,2009,41,34,0.17,AA31,254933.89,1114167.18,11.4
LS 0127,7-nov-09,11,2009,43,35,0.19,AA31,254933.89,1114167.18,11.4
LS 0127,4-mar-10,3,2010,47,39,0.17,AA31,254933.89,1114167.18,11.4
LS 0127,10-abr-10,4,2010,41,34,0.17,AA31,254933.89,1114167.18,11.4
LS 0127,9-sep-10,9,2010,82,68,0.17,AA31,254933.89,1114167.18,11.4
LS 0127,16-feb-11,2,2011,101,83,0.18,AA31,254933.89,1114167.18,11.4
LS 0127,2-mar-11,3,2011,101,83,0.18,AA31,254933.89,1114167.18,11.4
LS 0127,8-abr-11,4,2011,188,178,0.05,AA31,254933.89,1114167.18,11.4
LS 0127,5-may-11,5,2011,138,87,0.37,AA31,254933.89,1114167.18,11.4
LS 0127,28-jun-11,6,2011,119,75,0.37,AA31,254933.89,1114167.18,11.4
LS 0127,5-jul-11,7,2011,124,78,0.37,AA31,254933.89,1114167.18,11.4
LS 0127,29-ago-11,8,2011,119,75,0.37,AA31,254933.89,1114167.18,11.4
LS 0127,8-oct-11,10,2011,106,67,0.37,AA31,254933.89,1114167.18,11.4
LS 0127,28-ene-12,1,2012,205,142,0.31,AA31,254933.89,1114167.18,11.4
LS 0127,29-feb-12,2,2012,157,115,0.27,AA31,254933.89,1114167.18,11.4
LS 0127,5-mar-12,3,2012,132,96,0.27,AA31,254933.89,1114167.18,11.4
LS 0127,21-abr-12,4,2012,172,126,0.27,AA31,254933.89,1114167.18,11.4
LS 0127,4-may-12,5,2012,154,113,0.27,AA31,254933.89,1114167.18,11.4
LS 0127,1-dic-12,12,2012,350,256,0.27,AA31,254933.89,1114167.18,11.4
LS 0127,3-feb-13,2,2013,350,256,0.27,AA31,254933.89,1114167.18,11.4
LS 0127,13-may-13,5,2013,316,234,0.26,AA31,254933.89,1114167.18,11.4
LS 0127,23-jul-13,7,2013,231,171,0.26,AA31,254933.89,1114167.18,11.4
LS 0127,6-ago-13,8,2013,284,210,0.26,AA31,254933.89,1114167.18,11.4
LS 0127,9-nov-13,11,2013,148,110,0.26,AA31,254933.89,1114167.18,11.4
LS 0127,4-ene-14,1,2014,167,124,0.26,AA31,254933.89,1114167.18,11.4
LS 0127,1-mar-14,3,2014,109,81,0.26,AA31,254933.89,1114167.18,11.4
LS 0127,12-abr-14,4,2014,308,228,0.26,AA31,254933.89,1114167.18,11.4
LS 0140,10-jun-09,6,2009,18,16,0.11,Y3,253726.42,1117756.20,11
LS 0140,6-jul-09,7,2009,28,24,0.14,Y3,253726.42,1117756.20,11
LS 0140,28-ago-09,8,2009,38,33,0.13,Y3,253726.42,1117756.20,11
LS 0140,9-sep-09,9,2009,28,24,0.14,Y3,253726.42,1117756.20,11
LS 0140,26-ago-11,8,2011,88,77,0.13,Y3,253726.42,1117756.20,11
LS 0140,25-sep-11,9,2011,152,132,0.13,Y3,253726.42,1117756.20,11
LS 0140,25-oct-11,10,2011,124,107,0.14,Y3,253726.42,1117756.20,11
LS 0140,9-dic-11,12,2011,246,214,0.13,Y3,253726.42,1117756.20,11
LS 0140,21-ene-12,1,2012,237,206,0.13,Y3,253726.42,1117756.20,11
LS 0140,17-mar-12,3,2012,251,218,0.13,Y3,253726.42,1117756.20,11
LS 0140,23-abr-12,4,2012,225,212,0.06,Y3,253726.42,1117756.20,11
LS 0140,13-may-12,5,2012,225,212,0.06,Y3,253726.42,1117756.20,11
LS 0140,5-jun-12,6,2012,217,204,0.06,Y3,253726.42,1117756.20,11
LS 0140,27-sep-12,9,2012,213,200,0.06,Y3,253726.42,1117756.20,11
LS 0140,4-dic-12,12,2012,193,181,0.06,Y3,253726.42,1117756.20,11
LS 0140,10-ene-13,1,2013,199,187,0.06,Y3,253726.42,1117756.20,11
LS 0140,21-may-13,5,2013,212,199,0.06,Y3,253726.42,1117756.20,11
LS 0140,28-jun-13,6,2013,323,304,0.06,Y3,253726.42,1117756.20,11
LS 0140,21-jul-13,7,2013,227,213,0.06,Y3,253726.42,1117756.20,11
LS 0140,11-ago-13,8,2013,256,241,0.06,Y3,253726.42,1117756.20,11
LS 0140,21-sep-13,9,2013,223,210,0.06,Y3,253726.42,1117756.20,11
LS 0140,20-nov-13,11,2013,232,218,0.06,Y3,253726.42,1117756.20,11
LS 0140,26-dic-13,12,2013,189,178,0.06,Y3,253726.42,1117756.20,11
LS 0140,25-ene-14,1,2014,192,180,0.06,Y3,253726.42,1117756.20,11
LS 0140,1-feb-14,2,2014,222,209,0.06,Y3,253726.42,1117756.20,11
LS 0140,1-mar-14,3,2014,201,189,0.06,Y3,253726.42,1117756.20,11
LS 0145,7-ene-09,1,2009,366,145,0.6,T4,251856.04,1122497.07,10
LS 0145,3-feb-09,2,2009,343,136,0.6,T4,251856.04,1122497.07,10
LS 0145,24-may-09,5,2009,397,157,0.6,T4,251856.04,1122497.07,10
LS 0145,1-jun-09,6,2009,303,120,0.6,T4,251856.04,1122497.07,10
LS 0145,7-sep-09,9,2009,356,141,0.6,T4,251856.04,1122497.07,10
LS 0145,23-oct-09,10,2009,353,139,0.61,T4,251856.04,1122497.07,10
LS 0145,3-nov-09,11,2009,351,139,0.6,T4,251856.04,1122497.07,10
LS 0145,1-dic-09,12,2009,357,141,0.61,T4,251856.04,1122497.07,10
LS 0145,22-ene-10,1,2010,325,128,0.61,T4,251856.04,1122497.07,10
LS 0145,24-feb-10,2,2010,313,124,0.6,T4,251856.04,1122497.07,10
LS 0145,30-mar-10,3,2010,299,118,0.61,T4,251856.04,1122497.07,10
LS 0145,3-abr-10,4,2010,553,218,0.61,T4,251856.04,1122497.07,10
LS 0145,8-jun-10,6,2010,382,151,0.6,T4,251856.04,1122497.07,10
LS 0145,1-jul-10,7,2010,300,119,0.6,T4,251856.04,1122497.07,10
LS 0145,9-ago-10,8,2010,279,110,0.61,T4,251856.04,1122497.07,10
LS 0145,2-oct-10,10,2010,724,286,0.6,T4,251856.04,1122497.07,10
LS 0145,8-nov-10,11,2010,678,268,0.6,T4,251856.04,1122497.07,10
LS 0145,5-dic-10,12,2010,594,235,0.6,T4,251856.04,1122497.07,10
LS 0145,1-feb-11,2,2011,557,220,0.61,T4,251856.04,1122497.07,10
LS 0145,22-abr-11,4,2011,589,23,0.96,T4,251856.04,1122497.07,10
LS 0145,1-may-11,5,2011,601,18,0.97,T4,251856.04,1122497.07,10
LS 0145,23-jul-11,7,2011,357,14,0.96,T4,251856.04,1122497.07,10
LS 0145,10-ago-11,8,2011,361,14,0.96,T4,251856.04,1122497.07,10
LS 0145,14-sep-11,9,2011,362,179,0.51,T4,251856.04,1122497.07,10
LS 0145,5-oct-11,10,2011,356,176,0.51,T4,251856.04,1122497.07,10
LS 0145,2-nov-11,11,2011,365,180,0.51,T4,251856.04,1122497.07,10
LS 0145,2-dic-11,12,2011,368,182,0.51,T4,251856.04,1122497.07,10
LS 0145,4-ene-12,1,2012,331,164,0.5,T4,251856.04,1122497.07,10
LS 0145,3-feb-12,2,2012,245,121,0.51,T4,251856.04,1122497.07,10
LS 0145,6-mar-12,3,2012,288,199,0.31,T4,251856.04,1122497.07,10
LS 0145,4-abr-12,4,2012,239,165,0.31,T4,251856.04,1122497.07,10
LS 0145,2-jun-12,6,2012,318,220,0.31,T4,251856.04,1122497.07,10
LS 0145,3-jul-12,7,2012,323,223,0.31,T4,251856.04,1122497.07,10
LS 0145,6-ago-12,8,2012,319,221,0.31,T4,251856.04,1122497.07,10
LS 0145,2-oct-12,10,2012,332,230,0.31,T4,251856.04,1122497.07,10
LS 0145,1-dic-12,12,2012,334,231,0.31,T4,251856.04,1122497.07,10
LS 0145,15-ene-13,1,2013,324,224,0.31,T4,251856.04,1122497.07,10
LS 0145,4-feb-13,2,2013,315,218,0.31,T4,251856.04,1122497.07,10
LS 0145,3-mar-13,3,2013,303,210,0.31,T4,251856.04,1122497.07,10
LS 0145,6-abr-13,4,2013,304,210,0.31,T4,251856.04,1122497.07,10
LS 0145,5-may-13,5,2013,285,197,0.31,T4,251856.04,1122497.07,10
LS 0145,11-jun-13,6,2013,274,189,0.31,T4,251856.04,1122497.07,10
LS 0145,6-jul-13,7,2013,268,185,0.31,T4,251856.04,1122497.07,10
LS 0145,3-ago-13,8,2013,300,207,0.31,T4,251856.04,1122497.07,10
LS 0145,8-sep-13,9,2013,249,172,0.31,T4,251856.04,1122497.07,10
LS 0145,4-oct-13,10,2013,228,158,0.31,T4,251856.04,1122497.07,10
LS 0145,10-nov-13,11,2013,257,178,0.31,T4,251856.04,1122497.07,10
LS 0145,3-dic-13,12,2013,200,138,0.31,T4,251856.04,1122497.07,10
LS 0153,20-ene-09,1,2009,128,106,0.17,S4,251653.02,1122827.04,11
LS 0153,11-feb-09,2,2009,141,117,0.17,S4,251653.02,1122827.04,11
LS 0153,10-abr-09,4,2009,144,119,0.17,S4,251653.02,1122827.04,11
LS 0153,19-jun-09,6,2009,141,118,0.16,S4,251653.02,1122827.04,11
LS 0153,20-jul-09,7,2009,159,134,0.16,S4,251653.02,1122827.04,11
LS 0153,3-ago-09,8,2009,145,122,0.16,S4,251653.02,1122827.04,11
LS 0153,2-oct-09,10,2009,149,125,0.16,S4,251653.02,1122827.04,11
LS 0153,4-ene-10,1,2010,137,115,0.16,S4,251653.02,1122827.04,11
LS 0153,26-feb-10,2,2010,136,114,0.16,S4,251653.02,1122827.04,11
LS 0153,27-mar-10,3,2010,121,102,0.16,S4,251653.02,1122827.04,11
LS 0153,9-abr-10,4,2010,122,102,0.16,S4,251653.02,1122827.04,11
LS 0153,19-may-10,5,2010,130,109,0.16,S4,251653.02,1122827.04,11
LS 0153,4-jun-10,6,2010,135,113,0.16,S4,251653.02,1122827.04,11
LS 0153,5-jul-10,7,2010,138,116,0.16,S4,251653.02,1122827.04,11
LS 0153,13-sep-10,9,2010,145,122,0.16,S4,251653.02,1122827.04,11
LS 0153,8-nov-10,11,2010,155,130,0.16,S4,251653.02,1122827.04,11
LS 0153,12-ene-11,1,2011,153,129,0.16,S4,251653.02,1122827.04,11
LS 0153,4-mar-11,3,2011,149,125,0.16,S4,251653.02,1122827.04,11
LS 0153,23-may-11,5,2011,147,123,0.16,S4,251653.02,1122827.04,11
LS 0153,21-jun-11,6,2011,129,108,0.16,S4,251653.02,1122827.04,11
LS 0153,3-jul-11,7,2011,187,157,0.16,S4,251653.02,1122827.04,11
LS 0153,2-ago-11,8,2011,156,131,0.16,S4,251653.02,1122827.04,11
LS 0153,7-sep-11,9,2011,186,156,0.16,S4,251653.02,1122827.04,11
LS 0153,29-oct-11,10,2011,190,160,0.16,S4,251653.02,1122827.04,11
LS 0153,3-ene-12,1,2012,166,139,0.16,S4,251653.02,1122827.04,11
LS 0153,19-feb-12,2,2012,191,96,0.5,S4,251653.02,1122827.04,11
LS 0153,27-mar-12,3,2012,190,95,0.5,S4,251653.02,1122827.04,11
LS 0153,7-abr-12,4,2012,198,99,0.5,S4,251653.02,1122827.04,11
LS 0153,8-ago-12,8,2012,179,90,0.5,S4,251653.02,1122827.04,11
LS 0153,13-sep-12,9,2012,192,96,0.5,S4,251653.02,1122827.04,11
LS 0153,27-oct-12,10,2012,208,104,0.5,S4,251653.02,1122827.04,11
LS 0153,11-nov-12,11,2012,207,104,0.5,S4,251653.02,1122827.04,11
LS 0153,3-dic-12,12,2012,192,96,0.5,S4,251653.02,1122827.04,11
LS 0153,18-ene-13,1,2013,162,81,0.5,S4,251653.02,1122827.04,11
LS 0153,7-feb-13,2,2013,182,91,0.5,S4,251653.02,1122827.04,11
LS 0153,11-jun-13,6,2013,206,103,0.5,S4,251653.02,1122827.04,11
LS 0153,16-jul-13,7,2013,229,115,0.5,S4,251653.02,1122827.04,11
LS 0153,14-sep-13,9,2013,206,103,0.5,S4,251653.02,1122827.04,11
LS 0153,4-abr-14,4,2014,122,61,0.5,S4,251653.02,1122827.04,11
LS 0154,14-ene-09,1,2009,69,63,0.09,T4,252051.68,1122149.42,11.1
LS 0154,18-feb-09,2,2009,62,56,0.1,T4,252051.68,1122149.42,11.1
LS 0154,11-jun-09,6,2009,68,62,0.09,T4,252051.68,1122149.42,11.1
LS 0154,12-jul-09,7,2009,75,68,0.09,T4,252051.68,1122149.42,11.1
LS 0154,8-ago-09,8,2009,74,67,0.09,T4,252051.68,1122149.42,11.1
LS 0154,1-sep-09,9,2009,77,70,0.09,T4,252051.68,1122149.42,11.1
LS 0154,6-oct-09,10,2009,74,67,0.09,T4,252051.68,1122149.42,11.1
LS 0154,2-nov-09,11,2009,72,65,0.1,T4,252051.68,1122149.42,11.1
LS 0154,11-ene-10,1,2010,68,66,0.03,T4,252051.68,1122149.42,11.1
LS 0154,14-feb-10,2,2010,60,58,0.03,T4,252051.68,1122149.42,11.1
LS 0154,7-mar-10,3,2010,59,57,0.03,T4,252051.68,1122149.42,11.1
LS 0154,10-abr-10,4,2010,69,67,0.03,T4,252051.68,1122149.42,11.1
LS 0154,16-may-10,5,2010,61,59,0.03,T4,252051.68,1122149.42,11.1
LS 0154,21-jun-10,6,2010,63,60,0.05,T4,252051.68,1122149.42,11.1
LS 0154,9-jul-10,7,2010,76,72,0.05,T4,252051.68,1122149.42,11.1
LS 0154,18-ago-10,8,2010,64,61,0.05,T4,252051.68,1122149.42,11.1
LS 0154,9-sep-10,9,2010,64,61,0.05,T4,252051.68,1122149.42,11.1
LS 0154,12-oct-10,10,2010,63,60,0.05,T4,252051.68,1122149.42,11.1
LS 0154,4-nov-10,11,2010,60,57,0.05,T4,252051.68,1122149.42,11.1
LS 0154,6-dic-10,12,2010,67,64,0.04,T4,252051.68,1122149.42,11.1
LS 0154,16-ene-11,1,2011,64,61,0.05,T4,252051.68,1122149.42,11.1
LS 0154,6-feb-11,2,2011,70,66,0.06,T4,252051.68,1122149.42,11.1
LS 0154,11-mar-11,3,2011,71,67,0.06,T4,252051.68,1122149.42,11.1
LS 0154,11-abr-11,4,2011,67,64,0.04,T4,252051.68,1122149.42,11.1
LS 0154,4-may-11,5,2011,68,64,0.06,T4,252051.68,1122149.42,11.1
LS 0154,9-jun-11,6,2011,79,75,0.05,T4,252051.68,1122149.42,11.1
LS 0154,24-jul-11,7,2011,380,360,0.05,T4,252051.68,1122149.42,11.1
LS 0154,1-ago-11,8,2011,369,350,0.05,T4,252051.68,1122149.42,11.1
LS 0154,23-sep-11,9,2011,391,371,0.05,T4,252051.68,1122149.42,11.1
LS 0154,10-oct-11,10,2011,369,350,0.05,T4,252051.68,1122149.42,11.1
LS 0154,3-nov-11,11,2011,379,359,0.05,T4,252051.68,1122149.42,11.1
LS 0154,1-dic-11,12,2011,370,351,0.05,T4,252051.68,1122149.42,11.1
LS 0154,3-ene-12,1,2012,342,324,0.05,T4,252051.68,1122149.42,11.1
LS 0154,25-feb-12,2,2012,368,254,0.31,T4,252051.68,1122149.42,11.1
LS 0154,8-mar-12,3,2012,359,248,0.31,T4,252051.68,1122149.42,11.1
LS 0154,2-abr-12,4,2012,347,240,0.31,T4,252051.68,1122149.42,11.1
LS 0154,2-may-12,5,2012,365,252,0.31,T4,252051.68,1122149.42,11.1
LS 0154,1-jun-12,6,2012,319,221,0.31,T4,252051.68,1122149.42,11.1
LS 0154,2-jul-12,7,2012,324,224,0.31,T4,252051.68,1122149.42,11.1
LS 0154,11-sep-12,9,2012,323,223,0.31,T4,252051.68,1122149.42,11.1
LS 0154,3-oct-12,10,2012,339,234,0.31,T4,252051.68,1122149.42,11.1
LS 0154,2-nov-12,11,2012,326,225,0.31,T4,252051.68,1122149.42,11.1
LS 0154,13-dic-12,12,2012,340,235,0.31,T4,252051.68,1122149.42,11.1
LS 0154,10-ene-13,1,2013,353,244,0.31,T4,252051.68,1122149.42,11.1
LS 0154,7-feb-13,2,2013,324,224,0.31,T4,252051.68,1122149.42,11.1
LS 0154,2-mar-13,3,2013,355,288,0.19,T4,252051.68,1122149.42,11.1
LS 0154,17-abr-13,4,2013,375,304,0.19,T4,252051.68,1122149.42,11.1
LS 0154,4-may-13,5,2013,358,290,0.19,T4,252051.68,1122149.42,11.1
LS 0154,14-jun-13,6,2013,328,266,0.19,T4,252051.68,1122149.42,11.1
LS 0154,26-jul-13,7,2013,339,275,0.19,T4,252051.68,1122149.42,11.1
LS 0154,5-sep-13,9,2013,287,232,0.19,T4,252051.68,1122149.42,11.1
LS 0154,26-oct-13,10,2013,298,241,0.19,T4,252051.68,1122149.42,11.1
LS 0154,8-nov-13,11,2013,298,241,0.19,T4,252051.68,1122149.42,11.1
LS 0154,2-dic-13,12,2013,279,226,0.19,T4,252051.68,1122149.42,11.1
LS 0154,4-ene-14,1,2014,294,238,0.19,T4,252051.68,1122149.42,11.1
LS 0154,19-feb-14,2,2014,370,300,0.19,T4,252051.68,1122149.42,11.1
LS 0154,4-mar-14,3,2014,348,282,0.19,T4,252051.68,1122149.42,11.1
LS 0169,13-abr-09,4,2009,28,17,0.39,P4,250661.09,1125964.26,11.5
LS 0169,26-may-09,5,2009,30,18,0.4,P4,250661.09,1125964.26,11.5
LS 0169,16-nov-11,11,2011,15,9,0.4,P4,250661.09,1125964.26,11.5
LS 0190,16-ene-09,1,2009,69,53,0.23,Z4,256195.61,1115525.87,11.1
LS 0190,6-feb-09,2,2009,73,56,0.23,Z4,256195.61,1115525.87,11.1
LS 0190,5-mar-09,3,2009,74,57,0.23,Z4,256195.61,1115525.87,11.1
LS 0190,4-abr-09,4,2009,58,45,0.22,Z4,256195.61,1115525.87,11.1
LS 0190,16-may-09,5,2009,72,55,0.24,Z4,256195.61,1115525.87,11.1
LS 0190,6-jun-09,6,2009,104,80,0.23,Z4,256195.61,1115525.87,11.1
LS 0190,3-jul-09,7,2009,63,49,0.22,Z4,256195.61,1115525.87,11.1
LS 0190,4-ago-09,8,2009,82,63,0.23,Z4,256195.61,1115525.87,11.1
LS 0190,2-sep-09,9,2009,67,52,0.22,Z4,256195.61,1115525.87,11.1
LS 0190,7-oct-09,10,2009,66,51,0.23,Z4,256195.61,1115525.87,11.1
LS 0190,7-nov-09,11,2009,62,48,0.23,Z4,256195.61,1115525.87,11.1
LS 0190,5-ene-10,1,2010,80,62,0.23,Z4,256195.61,1115525.87,11.1
LS 0190,10-feb-10,2,2010,72,55,0.24,Z4,256195.61,1115525.87,11.1
LS 0190,19-mar-10,3,2010,73,56,0.23,Z4,256195.61,1115525.87,11.1
LS 0190,6-abr-10,4,2010,81,62,0.23,Z4,256195.61,1115525.87,11.1
LS 0190,22-may-10,5,2010,101,84,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,17-jun-10,6,2010,90,75,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,6-jul-10,7,2010,100,83,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,2-ago-10,8,2010,98,81,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,18-sep-10,9,2010,97,80,0.18,Z4,256195.61,1115525.87,11.1
LS 0190,7-oct-10,10,2010,103,85,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,4-nov-10,11,2010,99,82,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,1-dic-10,12,2010,98,81,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,9-ene-11,1,2011,88,73,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,3-feb-11,2,2011,70,58,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,3-mar-11,3,2011,60,50,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,9-abr-11,4,2011,74,61,0.18,Z4,256195.61,1115525.87,11.1
LS 0190,5-may-11,5,2011,78,65,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,10-jun-11,6,2011,66,55,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,9-jul-11,7,2011,65,54,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,6-ago-11,8,2011,58,48,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,3-sep-11,9,2011,65,54,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,2-oct-11,10,2011,68,56,0.18,Z4,256195.61,1115525.87,11.1
LS 0190,7-nov-11,11,2011,69,56,0.19,Z4,256195.61,1115525.87,11.1
LS 0190,6-dic-11,12,2011,58,47,0.19,Z4,256195.61,1115525.87,11.1
LS 0190,14-ene-12,1,2012,41,33,0.2,Z4,256195.61,1115525.87,11.1
LS 0190,3-feb-12,2,2012,39,32,0.18,Z4,256195.61,1115525.87,11.1
LS 0190,5-mar-12,3,2012,47,39,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,7-abr-12,4,2012,53,44,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,11-may-12,5,2012,44,37,0.16,Z4,256195.61,1115525.87,11.1
LS 0190,9-jun-12,6,2012,42,35,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,7-jul-12,7,2012,43,36,0.16,Z4,256195.61,1115525.87,11.1
LS 0190,23-ago-12,8,2012,40,33,0.18,Z4,256195.61,1115525.87,11.1
LS 0190,11-sep-12,9,2012,36,30,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,11-oct-12,10,2012,31,26,0.16,Z4,256195.61,1115525.87,11.1
LS 0190,4-nov-12,11,2012,34,28,0.18,Z4,256195.61,1115525.87,11.1
LS 0190,5-dic-12,12,2012,39,32,0.18,Z4,256195.61,1115525.87,11.1
LS 0190,10-ene-13,1,2013,33,27,0.18,Z4,256195.61,1115525.87,11.1
LS 0190,6-feb-13,2,2013,47,39,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,18-mar-13,3,2013,34,28,0.18,Z4,256195.61,1115525.87,11.1
LS 0190,7-abr-13,4,2013,33,27,0.18,Z4,256195.61,1115525.87,11.1
LS 0190,17-may-13,5,2013,30,25,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,13-jun-13,6,2013,36,30,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,3-jul-13,7,2013,30,25,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,4-ago-13,8,2013,29,24,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,18-oct-13,10,2013,31,26,0.16,Z4,256195.61,1115525.87,11.1
LS 0190,7-nov-13,11,2013,37,31,0.16,Z4,256195.61,1115525.87,11.1
LS 0190,27-dic-13,12,2013,44,37,0.16,Z4,256195.61,1115525.87,11.1
LS 0190,11-ene-14,1,2014,47,39,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,3-feb-14,2,2014,42,35,0.17,Z4,256195.61,1115525.87,11.1
LS 0190,5-mar-14,3,2014,44,37,0.16,Z4,256195.61,1115525.87,11.1
LS 0190,6-abr-14,4,2014,50,41,0.18,Z4,256195.61,1115525.87,11.1
LS 0193,31-ene-09,1,2009,57,42,0.26,Y4,255606.19,1117265.99,11.1
LS 0193,17-feb-09,2,2009,65,48,0.26,Y4,255606.19,1117265.99,11.1
LS 0193,6-mar-09,3,2009,66,48,0.27,Y4,255606.19,1117265.99,11.1
LS 0193,22-abr-09,4,2009,68,50,0.26,Y4,255606.19,1117265.99,11.1
LS 0193,29-may-09,5,2009,58,42,0.28,Y4,255606.19,1117265.99,11.1
LS 0193,2-jun-09,6,2009,22,16,0.27,Y4,255606.19,1117265.99,11.1
LS 0193,19-jul-09,7,2009,29,21,0.28,Y4,255606.19,1117265.99,11.1
LS 0193,5-sep-09,9,2009,27,20,0.26,Y4,255606.19,1117265.99,11.1
LS 0193,2-nov-09,11,2009,28,20,0.29,Y4,255606.19,1117265.99,11.1
LS 0193,5-ene-10,1,2010,19,14,0.26,Y4,255606.19,1117265.99,11.1
LS 0193,27-feb-12,2,2012,41,30,0.27,Y4,255606.19,1117265.99,11.1
LS 0193,5-mar-12,3,2012,7,5,0.29,Y4,255606.19,1117265.99,11.1
LS 0193,13-abr-12,4,2012,10,7,0.3,Y4,255606.19,1117265.99,11.1
LS 0193,9-may-12,5,2012,8,6,0.25,Y4,255606.19,1117265.99,11.1
LS 0193,27-jun-12,6,2012,6,5,0.17,Y4,255606.19,1117265.99,11.1
LS 0193,9-ago-12,8,2012,11,10,0.09,Y4,255606.19,1117265.99,11.1
LS 0193,1-sep-12,9,2012,8,7,0.13,Y4,255606.19,1117265.99,11.1
LS 0193,2-oct-12,10,2012,8,7,0.13,Y4,255606.19,1117265.99,11.1
LS 0193,28-nov-12,11,2012,5,4,0.2,Y4,255606.19,1117265.99,11.1
LS 0193,16-ene-13,1,2013,9,8,0.11,Y4,255606.19,1117265.99,11.1
LS 0193,4-mar-13,3,2013,7,6,0.14,Y4,255606.19,1117265.99,11.1
LS 0193,23-may-13,5,2013,2,2,0,Y4,255606.19,1117265.99,11.1
LS 0193,16-jun-13,6,2013,3,3,0,Y4,255606.19,1117265.99,11.1
LS 0193,3-jul-13,7,2013,5,4,0.2,Y4,255606.19,1117265.99,11.1
LS 0193,2-ago-13,8,2013,9,8,0.11,Y4,255606.19,1117265.99,11.1
LS 0193,17-sep-13,9,2013,7,6,0.14,Y4,255606.19,1117265.99,11.1
LS 0193,25-oct-13,10,2013,10,9,0.1,Y4,255606.19,1117265.99,11.1
LS 0193,30-nov-13,11,2013,9,8,0.11,Y4,255606.19,1117265.99,11.1
